,test_id,investigator,reference,url,test_configuration,stiffness_coefficient,test_type,loading_protocol,forming_process,seams,tube_section,width__mm,depth__mm,flange_thickness__mm,web_thickness__mm,area__mm2,moment_of_inertia__mm4,radius__mm,depth_over_t,plastic_section_modulus__mm3,axial_load_ratio,axial_load_sequence,loading_angle,steel_type,fy_nominal__n_mm2,fy_measured__n_mm2,f_ultimate__n_mm2,mp_measured__knmm,length__mm,ke_measured__knmm_rad,my_pos_100fit__knmm,my_neg_100fit__knmm,theta_p_pos_100fit__rad,theta_pc_pos_100fit__rad,theta_u_pos_100fit__rad,theta_p_neg_100fit__rad,theta_pc_neg_100fit__rad,theta_u_neg_100fit__rad,mc_my_pos_100fit,mu_mc_pos_100fit,mc_my_neg_100fit,mu_mc_neg_100fit,my_pos_80fit__knmm,my_neg_80fit__knmm,theta_p_pos_80fit__rad,theta_pc_pos_80fit__rad,theta_u_pos_80fit__rad,theta_p_neg_80fit__rad,theta_pc_neg_80fit__rad,theta_u_neg_80fit__rad,mc_my_pos_80fit,mu_mc_pos_80fit,mc_my_neg_80fit,mu_mc_neg_80fit,lambda_s,lambda_c,flexural_buckling
233,Sato_et_al_2018__B125bt21ny030L3000,Sato,"Sato. A., et al. (2018). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With Monotonic Double Curvature Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 83, No. 747, 739-749",,DC,3,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.3,Constant,0,STKR400,245.0,367.2,438.7,46838.93,3000.0,1425874.98,35195.58,35195.58,0.138,0.114,0.259,0.138,0.114,0.259,1.173,0.115,1.173,0.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
234,Sato_et_al_2018__B125bt21ny040L3000,Sato,"Sato. A., et al. (2018). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With Monotonic Double Curvature Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 83, No. 747, 739-749",,DC,3,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.4,Constant,0,STKR400,245.0,367.2,438.7,46838.93,3000.0,2454731.9,28217.2,28217.2,0.086,0.055,0.143,0.086,0.055,0.143,1.235,0.169,1.235,0.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
235,Sato_et_al_2018__B125bt21ny020L3300,Sato,"Sato. A., et al. (2018). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With Monotonic Double Curvature Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 83, No. 747, 739-749",,DC,3,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.2,Constant,0,STKR400,245.0,367.2,438.7,46838.93,3300.0,1246154.41,40171.41,40171.41,0.103,0.113,0.241,0.103,0.113,0.241,1.157,0.308,1.157,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
236,Sato_et_al_2018__B125bt21ny030L3300,Sato,"Sato. A., et al. (2018). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With Monotonic Double Curvature Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 83, No. 747, 739-749",,DC,3,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.3,Constant,0,STKR400,245.0,367.2,438.7,46838.93,3300.0,1121789.26,33523.13,33523.13,0.087,0.124,0.199,0.087,0.124,0.199,1.148,0.222,1.148,0.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
237,Sato_et_al_2018__B125bt21ny040L3300,Sato,"Sato. A., et al. (2018). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With Monotonic Double Curvature Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 83, No. 747, 739-749",,DC,3,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.4,Constant,0,STKR400,245.0,367.2,438.7,46838.93,3300.0,1135409.63,25641.13,25641.13,0.052,0.079,0.123,0.052,0.079,0.123,1.201,0.308,1.201,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
238,Sato_Mitsui_2016__B125bt21ny030L1800,Sato & Mitsui,"Sato, A. & Mitsui, K. (2016). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With One End Monotonic Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 81, No. 729, 1933-1943",,CF,3,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.3,Constant,0,STKR400,245.0,405.2,454.0,51686.1,1800.0,1861264.23,44322.69,44322.69,0.076,0.104,0.274,0.076,0.104,0.274,1.19,0.191,1.19,0.191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
239,Sato_Mitsui_2016__B125bt21ny040L1800,Sato & Mitsui,"Sato, A. & Mitsui, K. (2016). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With One End Monotonic Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 81, No. 729, 1933-1943",,CF,3,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.4,Constant,0,STKR400,245.0,405.2,454.0,51686.1,1800.0,1772694.87,40181.12,40181.12,0.113,0.035,0.171,0.113,0.035,0.171,1.13,0.011,1.13,0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
240,Sato_Mitsui_2016__B125bt21ny050L1800,Sato & Mitsui,"Sato, A. & Mitsui, K. (2016). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With One End Monotonic Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 81, No. 729, 1933-1943",,CF,3,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.5,Constant,0,STKR400,245.0,405.2,454.0,51686.1,1800.0,1719560.9,32252.45,32252.45,0.075,0.082,0.148,0.075,0.082,0.148,1.14,0.042,1.14,0.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
241,Sato_Mitsui_2016__B125bt21ny060L1800,Sato & Mitsui,"Sato, A. & Mitsui, K. (2016). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With One End Monotonic Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 81, No. 729, 1933-1943",,CF,3,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.6,Constant,0,STKR400,245.0,405.2,454.0,51686.1,1800.0,1851961.2,23063.43,23063.43,0.047,0.061,0.107,0.047,0.061,0.107,1.225,0.089,1.225,0.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
242,Sato_Mitsui_2016__B125bt21ny020L2100,Sato & Mitsui,"Sato, A. & Mitsui, K. (2016). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With One End Monotonic Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 81, No. 729, 1933-1943",,CF,3,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.2,Constant,0,STKR400,245.0,405.2,454.0,51686.1,2100.0,1666838.0,50174.71,50174.71,0.094,0.14,0.281,0.094,0.14,0.281,1.129,0.265,1.129,0.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
243,Sato_Mitsui_2016__B125bt21ny030L2100,Sato & Mitsui,"Sato, A. & Mitsui, K. (2016). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With One End Monotonic Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 81, No. 729, 1933-1943",,CF,3,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.3,Constant,0,STKR400,245.0,405.2,454.0,51686.1,2100.0,1529470.78,45749.29,45749.29,0.117,0.049,0.219,0.117,0.049,0.219,1.113,0.067,1.113,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
244,Sato_Mitsui_2016__B125bt21ny040L2100,Sato & Mitsui,"Sato, A. & Mitsui, K. (2016). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With One End Monotonic Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 81, No. 729, 1933-1943",,CF,3,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.4,Constant,0,STKR400,245.0,405.2,454.0,51686.1,2100.0,1332021.03,38025.59,38025.59,0.09,0.084,0.167,0.09,0.084,0.167,1.13,0.114,1.13,0.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
245,Sato_Mitsui_2016__B125bt21ny050L2100,Sato & Mitsui,"Sato, A. & Mitsui, K. (2016). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With One End Monotonic Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 81, No. 729, 1933-1943",,CF,3,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.5,Constant,0,STKR400,245.0,405.2,454.0,51686.1,2100.0,1601633.83,27792.95,27792.95,0.052,0.074,0.125,0.052,0.074,0.125,1.21,0.083,1.21,0.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
246,Sato_Mitsui_2016__B125bt21ny020L2400,Sato & Mitsui,"Sato, A. & Mitsui, K. (2016). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With One End Monotonic Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 81, No. 729, 1933-1943",,CF,3,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.2,Constant,0,STKR400,245.0,405.2,454.0,51686.1,2400.0,1472270.15,48403.69,48403.69,0.124,0.122,0.281,0.124,0.122,0.281,1.119,0.263,1.119,0.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
247,Sato_Mitsui_2016__B125bt21ny030L2400,Sato & Mitsui,"Sato, A. & Mitsui, K. (2016). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With One End Monotonic Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 81, No. 729, 1933-1943",,CF,3,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.3,Constant,0,STKR400,245.0,405.2,454.0,51686.1,2400.0,1406642.68,41464.61,41464.61,0.115,0.126,0.213,0.115,0.126,0.213,1.132,0.299,1.132,0.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
248,Sato_Mitsui_2016__B125bt21ny040L2400,Sato & Mitsui,"Sato, A. & Mitsui, K. (2016). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With One End Monotonic Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 81, No. 729, 1933-1943",,CF,3,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.4,Constant,0,STKR400,245.0,405.2,454.0,51686.1,2400.0,1415661.07,34271.87,34271.87,0.059,0.105,0.161,0.059,0.105,0.161,1.162,0.059,1.162,0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
249,Sato_Mitsui_2016__B150bt17ny030L2400,Sato & Mitsui,"Sato, A. & Mitsui, K. (2016). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With One End Monotonic Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 81, No. 729, 1933-1943",,CF,3,Monotonic,Monotonic,NR,NR,HSS-150x150x9,150.0,150.0,9.0,9.0,4867.41,15829024.54,57.03,16.67,268758.0,0.3,Constant,0,STKR400,245.0,386.7,459.1,103928.72,2400.0,2957318.99,86832.83,86832.83,0.155,0.13,0.265,0.155,0.13,0.265,1.156,0.206,1.156,0.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
250,Sato_Mitsui_2016__B150bt17ny040L2400,Sato & Mitsui,"Sato, A. & Mitsui, K. (2016). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With One End Monotonic Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 81, No. 729, 1933-1943",,CF,3,Monotonic,Monotonic,NR,NR,HSS-150x150x9,150.0,150.0,9.0,9.0,4867.41,15829024.54,57.03,16.67,268758.0,0.4,Constant,0,STKR400,245.0,386.7,459.1,103928.72,2400.0,3207151.79,67977.14,67977.14,0.079,0.127,0.195,0.079,0.127,0.195,1.188,0.081,1.188,0.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
251,Sato_Mitsui_2016__B150bt17ny020L2900,Sato & Mitsui,"Sato, A. & Mitsui, K. (2016). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With One End Monotonic Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 81, No. 729, 1933-1943",,CF,3,Monotonic,Monotonic,NR,NR,HSS-150x150x9,150.0,150.0,9.0,9.0,4867.41,15829024.54,57.03,16.67,268758.0,0.2,Constant,0,STKR400,245.0,386.7,459.1,103928.72,2900.0,2399953.57,87661.52,87661.52,0.208,0.18,0.294,0.208,0.18,0.294,1.166,0.724,1.166,0.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
252,Sato_Mitsui_2016__B150bt17ny030L2900,Sato & Mitsui,"Sato, A. & Mitsui, K. (2016). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With One End Monotonic Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 81, No. 729, 1933-1943",,CF,3,Monotonic,Monotonic,NR,NR,HSS-150x150x9,150.0,150.0,9.0,9.0,4867.41,15829024.54,57.03,16.67,268758.0,0.3,Constant,0,STKR400,245.0,386.7,459.1,103928.72,2900.0,2471954.46,74594.57,74594.57,0.099,0.139,0.249,0.099,0.139,0.249,1.172,0.017,1.172,0.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
253,Sato_Mitsui_2017__B125bt21ny020L2800,Sato & Mitsui,"Sato, A. & Mitsui, K. (2017). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With Monotonic Antisymmetric Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 82, No. 732, 267-277",,DC,6,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.2,Constant,0,STKR400,245.0,411.6,443.1,52502.46,2800.0,2429457.11,44089.96,44089.96,0.048,0.155,0.161,0.048,0.155,0.161,1.228,0.444,1.228,0.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
254,Sato_Mitsui_2017__B125bt21ny030L2800,Sato & Mitsui,"Sato, A. & Mitsui, K. (2017). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With Monotonic Antisymmetric Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 82, No. 732, 267-277",,DC,6,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.3,Constant,0,STKR400,245.0,411.6,443.1,52502.46,2800.0,2321753.32,40686.59,40686.59,0.056,0.091,0.155,0.056,0.091,0.155,1.22,0.311,1.22,0.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
255,Sato_Mitsui_2017__B125bt21ny040L2800,Sato & Mitsui,"Sato, A. & Mitsui, K. (2017). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With Monotonic Antisymmetric Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 82, No. 732, 267-277",,DC,6,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.4,Constant,0,STKR400,245.0,411.6,443.1,52502.46,2800.0,2383134.89,36522.11,36522.11,0.077,0.052,0.14,0.077,0.052,0.14,1.161,0.239,1.161,0.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
256,Sato_Mitsui_2017__B125bt21ny050L2800,Sato & Mitsui,"Sato, A. & Mitsui, K. (2017). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With Monotonic Antisymmetric Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 82, No. 732, 267-277",,DC,6,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.5,Constant,0,STKR400,245.0,411.6,443.1,52502.46,2800.0,2324185.24,28945.61,28945.61,0.077,0.082,0.119,0.077,0.082,0.119,1.196,0.636,1.196,0.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
257,Sato_Mitsui_2017__B125bt21ny020L3200,Sato & Mitsui,"Sato, A. & Mitsui, K. (2017). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With Monotonic Antisymmetric Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 82, No. 732, 267-277",,DC,6,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.2,Constant,0,STKR400,245.0,411.6,443.1,52502.46,3200.0,2263163.48,43774.63,43774.63,0.059,0.154,0.19,0.059,0.154,0.19,1.224,0.392,1.224,0.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
258,Sato_Mitsui_2017__B125bt21ny030L3200,Sato & Mitsui,"Sato, A. & Mitsui, K. (2017). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With Monotonic Antisymmetric Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 82, No. 732, 267-277",,DC,6,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.3,Constant,0,STKR400,245.0,411.6,443.1,52502.46,3200.0,2242713.21,38457.68,38457.68,0.061,0.091,0.176,0.061,0.091,0.176,1.24,0.258,1.24,0.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
259,Sato_Mitsui_2017__B125bt21ny040L3200,Sato & Mitsui,"Sato, A. & Mitsui, K. (2017). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With Monotonic Antisymmetric Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 82, No. 732, 267-277",,DC,6,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.4,Constant,0,STKR400,245.0,411.6,443.1,52502.46,3200.0,2210541.06,34615.72,34615.72,0.117,0.079,0.16,0.117,0.079,0.16,1.186,0.649,1.186,0.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
260,Sato_Mitsui_2017__B125bt21ny030L3600,Sato & Mitsui,"Sato, A. & Mitsui, K. (2017). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With Monotonic Antisymmetric Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 82, No. 732, 267-277",,DC,6,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.3,Constant,0,STKR400,245.0,411.6,443.1,52502.46,3600.0,1983052.76,45534.88,45534.88,0.094,0.102,0.204,0.094,0.102,0.204,1.156,0.333,1.156,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
261,Sato_Mitsui_2017__B125bt21ny040L3600,Sato & Mitsui,"Sato, A. & Mitsui, K. (2017). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With Monotonic Antisymmetric Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 82, No. 732, 267-277",,DC,6,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.4,Constant,0,STKR400,245.0,411.6,443.1,52502.46,3600.0,1969566.97,36386.65,36386.65,0.096,0.122,0.175,0.096,0.122,0.175,1.17,0.509,1.17,0.509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
262,Sato_Mitsui_2017__B125bt21ny030L4200,Sato & Mitsui,"Sato, A. & Mitsui, K. (2017). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With Monotonic Antisymmetric Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 82, No. 732, 267-277",,DC,6,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.3,Constant,0,STKR400,245.0,411.6,443.1,52502.46,4200.0,1504025.0,39727.97,39727.97,0.102,0.156,0.209,0.102,0.156,0.209,1.136,0.487,1.136,0.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
263,Sato_Mitsui_2017__B125bt21ny040L4200,Sato & Mitsui,"Sato, A. & Mitsui, K. (2017). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With Monotonic Antisymmetric Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 82, No. 732, 267-277",,DC,6,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.4,Constant,0,STKR400,245.0,411.6,443.1,52502.46,4200.0,1517402.9,29885.06,29885.06,0.059,0.117,0.125,0.059,0.117,0.125,1.169,0.604,1.169,0.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
264,Sato_Mitsui_2017__B125bt21ny040L1800C,Sato & Mitsui,"Sato, A. & Mitsui, K. (2017). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With One End Cyclic Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 82, No. 735, 701-711",,CF,3,Cyclic,Symmetric,Cold,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.4,Constant,0,STKR400,245.0,405.2,454.0,51686.1,1800.0,2465783.74,70307.15,64048.86,0.045,NA,0.074,0.048,0.005,0.075,1.502,0.974,1.278,0.794,70307.15,64098.75,0.045,NA,0.074,0.049,0.0,0.075,1.5,0.97,1.28,0.79,NA,NA,TRUE
265,Sato_Mitsui_2017__B125bt21ny050L1800C,Sato & Mitsui,"Sato, A. & Mitsui, K. (2017). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With One End Cyclic Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 82, No. 735, 701-711",,CF,3,Cyclic,Symmetric,Cold,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.5,Constant,0,STKR400,245.0,405.2,454.0,51686.1,1800.0,2625804.5,69678.22,55255.56,0.037,0.003,0.065,0.043,NA,0.064,1.52,0.623,1.394,0.977,70146.3,47337.38,0.037,0.001,0.065,0.022,0.883,0.064,1.51,0.62,1.63,0.98,NA,NA,TRUE
266,Sato_Mitsui_2017__B125bt21ny060L1800C,Sato & Mitsui,"Sato, A. & Mitsui, K. (2017). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With One End Cyclic Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 82, No. 735, 701-711",,CF,3,Cyclic,Symmetric,Cold,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.6,Constant,0,STKR400,245.0,405.2,454.0,51686.1,1800.0,2697023.47,62166.67,56892.75,0.031,NA,0.054,0.032,NA,0.053,1.454,0.94,1.299,0.962,62166.67,56892.75,0.031,NA,0.054,0.032,NA,0.053,1.45,0.94,1.3,0.96,NA,NA,TRUE
267,Sato_Mitsui_2017__B125bt21ny040L2100C,Sato & Mitsui,"Sato, A. & Mitsui, K. (2017). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With One End Cyclic Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 82, No. 735, 701-711",,CF,3,Cyclic,Symmetric,Cold,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.4,Constant,0,STKR400,245.0,405.2,454.0,51686.1,2100.0,2335139.45,78055.63,74741.78,0.056,NA,0.09,0.059,NA,0.091,1.614,0.988,1.452,1.0,78055.63,24655.01,0.056,NA,0.09,0.043,NA,0.091,1.61,0.99,4.4,1.0,NA,NA,TRUE
268,Sato_Mitsui_2017__B125bt21ny050L2100C,Sato & Mitsui,"Sato, A. & Mitsui, K. (2017). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With One End Cyclic Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 82, No. 735, 701-711",,CF,3,Cyclic,Symmetric,Cold,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.5,Constant,0,STKR400,245.0,405.2,454.0,51686.1,2100.0,2508614.86,80801.26,56901.64,0.047,NA,0.079,0.054,NA,0.076,1.444,0.993,1.668,0.98,80801.26,38493.71,0.047,NA,0.079,0.04,0.903,0.076,1.44,0.99,2.47,0.98,NA,NA,TRUE
269,Sato_Mitsui_2017__B125bt21ny030L2400C,Sato & Mitsui,"Sato, A. & Mitsui, K. (2017). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With One End Cyclic Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 82, No. 735, 701-711",,CF,3,Cyclic,Symmetric,Cold,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.3,Constant,0,STKR400,245.0,405.2,454.0,51686.1,2400.0,2084557.87,82626.87,74395.18,0.076,0.01,0.118,0.077,NA,0.113,1.71,0.76,1.432,0.926,83227.48,70208.8,0.077,0.004,0.118,0.035,0.328,0.113,1.7,0.76,1.52,0.93,NA,NA,TRUE
