id,investigator,year,spec_id,profile,region,sec_type,sg_flg_link,sg_web_link,f_y_n_flg,f_y_n_web,f_u_n_flg,f_u_n_web,e_n_flg,e_n_web,f_y_m_flg,f_y_m_web,f_y_exp_flg,f_y_exp_web,f_u_m_flg,f_u_m_web,f_u_exp_flg,f_u_exp_web,e_m_flg,e_m_web,r_y_flg,r_y_web,r_t_flg,r_t_web,f_u_f_y_n_flg,f_u_f_y_n_web,f_u_f_y_m_flg,f_u_f_y_m_web,h_n,tw_n,bf_n,tf_n,tf_add_n,r_n,h_m,tw_m,bf_m,tf_m,tf_add_m,hw_n,hw_m,a_fil_n,af_n,aw_n,a_n,af_m,aw_m,a_m,zp_fil_n,zp_n,zp_no_fil_n,zp_fil_m,zp_m,zp_no_fil_m,link_loc,l_confi,l_con_typ,l_st,h_st,e,l_con_confi,l_con_wld,l_endp_wld,l_bu_wld,l_s_side,l_s_reg,l_s_d_pnl_1_f,l_s_d_pnl_2_f,l_s_d_pnl_1_b,l_s_d_pnl_2_b,t_s,l_s_weld,l_s_no_f,l_s_no_b,a_b_b,t_e_s,t_b_s,d_b_s,d_b_pnl_1,d_b_pnl_2,b_s_no,l_p_typ,n_d_n_pl_ten,n_d_n_pl_comp,fail_mode,ov_aisc,ov_ec8,class_aisc,class_ec8,reference,url,latitude,longitude,,,,,
86,Stratan & Dubina,2003,LH5-c2,IPE240,Europe,hot-rolled,S235,S235,235,235,360,360,205000,205000,268,337.8,341,340.75,401.9,426.7,432.0,432.0,NR,NR,1.45,1.45,1.2,1.2,1.531914894,1.531914894,1.499626866,1.263173475,240,6.2,120,9.8,NA,15,NR,NR,NR,NR,NA,190.4,NR,48.28541324,1176,1366.48,3911.621653,NR,NR,NR,20637.08536,366645.3334,335759.648,NR,NR,NR,middle,TF2,bolted,NA,NA,400,LC1,NA,CJP single bevel groove and fillet,NA,double,regular,116.67,NA,116.67,NA,10,fillet,2,2,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM10,1.33,1.33,short,short,"Stratan, A. (2003). “Studiul comportarii cladirilor multietajate cu cadre metalice duale amplasate in zone seismice.” Ph.D. thesis, Polytechnical University of Timisoara, Timisoara",https://dspace.upt.ro/jspui/handle/123456789/4730?mode=full,45.74625778,21.22706413,,,,,
87,Stratan & Dubina,2003,LL5-m,IPE240,Europe,hot-rolled,S235,S235,235,235,360,360,205000,205000,268,337.8,341,340.75,401.9,426.7,432.0,432.0,NR,NR,1.45,1.45,1.2,1.2,1.531914894,1.531914894,1.499626866,1.263173475,240,6.2,120,9.8,NA,15,NR,NR,NR,NR,NA,190.4,NR,48.28541324,1176,1366.48,3911.621653,NR,NR,NR,20637.08536,366645.3334,335759.648,NR,NR,NR,middle,TF2,bolted,NA,NA,400,LC1,NA,CJP single bevel groove and fillet,NA,double,regular,175,NA,175,NA,10,fillet,1,1,NA,NA,NA,NA,NA,NA,NA,Monotonic,NA,NA,FM7,1.19,1.20,short,short,"Stratan, A. (2003). “Studiul comportarii cladirilor multietajate cu cadre metalice duale amplasate in zone seismice.” Ph.D. thesis, Polytechnical University of Timisoara, Timisoara",https://dspace.upt.ro/jspui/handle/123456789/4730?mode=full,45.74625778,21.22706413,,,,,
88,Stratan & Dubina,2003,LL5-c1,IPE240,Europe,hot-rolled,S235,S235,235,235,360,360,205000,205000,268,337.8,341,340.75,401.9,426.7,432.0,432.0,NR,NR,1.45,1.45,1.2,1.2,1.531914894,1.531914894,1.499626866,1.263173475,240,6.2,120,9.8,NA,15,NR,NR,NR,NR,NA,190.4,NR,48.28541324,1176,1366.48,3911.621653,NR,NR,NR,20637.08536,366645.3334,335759.648,NR,NR,NR,middle,TF2,bolted,NA,NA,400,LC1,NA,CJP single bevel groove and fillet,NA,double,regular,175,NA,175,NA,10,fillet,1,1,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM10,1.29,1.29,short,short,"Stratan, A. (2003). “Studiul comportarii cladirilor multietajate cu cadre metalice duale amplasate in zone seismice.” Ph.D. thesis, Polytechnical University of Timisoara, Timisoara",https://dspace.upt.ro/jspui/handle/123456789/4730?mode=full,45.74625778,21.22706413,,,,,
89,Stratan & Dubina,2003,LL5-c2,IPE240,Europe,hot-rolled,S235,S235,235,235,360,360,205000,205000,268,337.8,341,340.75,401.9,426.7,432.0,432.0,NR,NR,1.45,1.45,1.2,1.2,1.531914894,1.531914894,1.499626866,1.263173475,240,6.2,120,9.8,NA,15,NR,NR,NR,NR,NA,190.4,NR,48.28541324,1176,1366.48,3911.621653,NR,NR,NR,20637.08536,366645.3334,335759.648,NR,NR,NR,middle,TF2,bolted,NA,NA,400,LC1,NA,CJP single bevel groove and fillet,NA,double,regular,175,NA,175,NA,10,fillet,1,1,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM10,1.29,1.30,short,short,"Stratan, A. (2003). “Studiul comportarii cladirilor multietajate cu cadre metalice duale amplasate in zone seismice.” Ph.D. thesis, Polytechnical University of Timisoara, Timisoara",https://dspace.upt.ro/jspui/handle/123456789/4730?mode=full,45.74625778,21.22706413,,,,,
90,Stratan & Dubina,2003,LH6-m,IPE240,Europe,hot-rolled,S235,S235,235,235,360,360,205000,205000,268,337.8,341,340.75,401.9,426.7,432.0,432.0,NR,NR,1.45,1.45,1.2,1.2,1.531914894,1.531914894,1.499626866,1.263173475,240,6.2,120,9.8,NA,15,NR,NR,NR,NR,NA,190.4,NR,48.28541324,1176,1366.48,3911.621653,NR,NR,NR,20637.08536,366645.3334,335759.648,NR,NR,NR,middle,TF2,bolted,NA,NA,500,LC1,NA,CJP single bevel groove and fillet,NA,double,regular,112.5,NA,112.5,NA,10,fillet,3,3,NA,NA,NA,NA,NA,NA,NA,Monotonic,NA,NA,FM7,1.10,1.45,short,intermediate,"Stratan, A. (2003). “Studiul comportarii cladirilor multietajate cu cadre metalice duale amplasate in zone seismice.” Ph.D. thesis, Polytechnical University of Timisoara, Timisoara",https://dspace.upt.ro/jspui/handle/123456789/4730?mode=full,45.74625778,21.22706413,,,,,
91,Stratan & Dubina,2003,LH6-c1,IPE240,Europe,hot-rolled,S235,S235,235,235,360,360,205000,205000,268,337.8,341,340.75,401.9,426.7,432.0,432.0,NR,NR,1.45,1.45,1.2,1.2,1.531914894,1.531914894,1.499626866,1.263173475,240,6.2,120,9.8,NA,15,NR,NR,NR,NR,NA,190.4,NR,48.28541324,1176,1366.48,3911.621653,NR,NR,NR,20637.08536,366645.3334,335759.648,NR,NR,NR,middle,TF2,bolted,NA,NA,500,LC1,NA,CJP single bevel groove and fillet,NA,double,regular,112.5,NA,112.5,NA,10,fillet,3,3,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM7,1.16,1.53,short,intermediate,"Stratan, A. (2003). “Studiul comportarii cladirilor multietajate cu cadre metalice duale amplasate in zone seismice.” Ph.D. thesis, Polytechnical University of Timisoara, Timisoara",https://dspace.upt.ro/jspui/handle/123456789/4730?mode=full,45.74625778,21.22706413,,,,,
92,Stratan & Dubina,2003,LH6-c2,IPE240,Europe,hot-rolled,S235,S235,235,235,360,360,205000,205000,268,337.8,341,340.75,401.9,426.7,432.0,432.0,NR,NR,1.45,1.45,1.2,1.2,1.531914894,1.531914894,1.499626866,1.263173475,240,6.2,120,9.8,NA,15,NR,NR,NR,NR,NA,190.4,NR,48.28541324,1176,1366.48,3911.621653,NR,NR,NR,20637.08536,366645.3334,335759.648,NR,NR,NR,middle,TF2,bolted,NA,NA,500,LC1,NA,CJP single bevel groove and fillet,NA,double,regular,112.5,NA,112.5,NA,10,fillet,3,3,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM7,1.16,1.52,short,intermediate,"Stratan, A. (2003). “Studiul comportarii cladirilor multietajate cu cadre metalice duale amplasate in zone seismice.” Ph.D. thesis, Polytechnical University of Timisoara, Timisoara",https://dspace.upt.ro/jspui/handle/123456789/4730?mode=full,45.74625778,21.22706413,,,,,
93,Stratan & Dubina,2003,LL6-m,IPE240,Europe,hot-rolled,S235,S235,235,235,360,360,205000,205000,268,337.8,341,340.75,401.9,426.7,432.0,432.0,NR,NR,1.45,1.45,1.2,1.2,1.531914894,1.531914894,1.499626866,1.263173475,240,6.2,120,9.8,NA,15,NR,NR,NR,NR,NA,190.4,NR,48.28541324,1176,1366.48,3911.621653,NR,NR,NR,20637.08536,366645.3334,335759.648,NR,NR,NR,middle,TF2,bolted,NA,NA,500,LC1,NA,CJP single bevel groove and fillet,NA,double,regular,225,NA,225,NA,10,fillet,1,1,NA,NA,NA,NA,NA,NA,NA,Monotonic,NA,NA,FM7,1.11,1.45,short,intermediate,"Stratan, A. (2003). “Studiul comportarii cladirilor multietajate cu cadre metalice duale amplasate in zone seismice.” Ph.D. thesis, Polytechnical University of Timisoara, Timisoara",https://dspace.upt.ro/jspui/handle/123456789/4730?mode=full,45.74625778,21.22706413,,,,,
94,Stratan & Dubina,2003,LL6-c1,IPE240,Europe,hot-rolled,S235,S235,235,235,360,360,205000,205000,268,337.8,341,340.75,401.9,426.7,432.0,432.0,NR,NR,1.45,1.45,1.2,1.2,1.531914894,1.531914894,1.499626866,1.263173475,240,6.2,120,9.8,NA,15,NR,NR,NR,NR,NA,190.4,NR,48.28541324,1176,1366.48,3911.621653,NR,NR,NR,20637.08536,366645.3334,335759.648,NR,NR,NR,middle,TF2,bolted,NA,NA,500,LC1,NA,CJP single bevel groove and fillet,NA,double,regular,225,NA,225,NA,10,fillet,1,1,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM7,1.11,1.45,short,intermediate,"Stratan, A. (2003). “Studiul comportarii cladirilor multietajate cu cadre metalice duale amplasate in zone seismice.” Ph.D. thesis, Polytechnical University of Timisoara, Timisoara",https://dspace.upt.ro/jspui/handle/123456789/4730?mode=full,45.74625778,21.22706413,,,,,
95,Stratan & Dubina,2003,LL6-c2,IPE240,Europe,hot-rolled,S235,S235,235,235,360,360,205000,205000,268,337.8,341,340.75,401.9,426.7,432.0,432.0,NR,NR,1.45,1.45,1.2,1.2,1.531914894,1.531914894,1.499626866,1.263173475,240,6.2,120,9.8,NA,15,NR,NR,NR,NR,NA,190.4,NR,48.28541324,1176,1366.48,3911.621653,NR,NR,NR,20637.08536,366645.3334,335759.648,NR,NR,NR,middle,TF2,bolted,NA,NA,500,LC1,NA,CJP single bevel groove and fillet,NA,double,regular,225,NA,225,NA,10,fillet,1,1,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM7,1.13,1.48,short,intermediate,"Stratan, A. (2003). “Studiul comportarii cladirilor multietajate cu cadre metalice duale amplasate in zone seismice.” Ph.D. thesis, Polytechnical University of Timisoara, Timisoara",https://dspace.upt.ro/jspui/handle/123456789/4730?mode=full,45.74625778,21.22706413,,,,,
96,Stratan & Dubina,2003,LH7-m,IPE240,Europe,hot-rolled,S235,S235,235,235,360,360,205000,205000,268,337.8,341,340.75,401.9,426.7,432.0,432.0,NR,NR,1.45,1.45,1.2,1.2,1.531914894,1.531914894,1.499626866,1.263173475,240,6.2,120,9.8,NA,15,NR,NR,NR,NR,NA,190.4,NR,48.28541324,1176,1366.48,3911.621653,NR,NR,NR,20637.08536,366645.3334,335759.648,NR,NR,NR,middle,TF2,bolted,NA,NA,600,LC1,NA,CJP single bevel groove and fillet,NA,double,regular,137.5,NA,137.5,NA,10,fillet,3,3,NA,NA,NA,NA,NA,NA,NA,Monotonic,NA,NA,FM7,0.96,1.31,short,intermediate,"Stratan, A. (2003). “Studiul comportarii cladirilor multietajate cu cadre metalice duale amplasate in zone seismice.” Ph.D. thesis, Polytechnical University of Timisoara, Timisoara",https://dspace.upt.ro/jspui/handle/123456789/4730?mode=full,45.74625778,21.22706413,,,,,
97,Stratan & Dubina,2003,LH7-c1,IPE240,Europe,hot-rolled,S235,S235,235,235,360,360,205000,205000,268,337.8,341,340.75,401.9,426.7,432.0,432.0,NR,NR,1.45,1.45,1.2,1.2,1.531914894,1.531914894,1.499626866,1.263173475,240,6.2,120,9.8,NA,15,NR,NR,NR,NR,NA,190.4,NR,48.28541324,1176,1366.48,3911.621653,NR,NR,NR,20637.08536,366645.3334,335759.648,NR,NR,NR,middle,TF2,bolted,NA,NA,600,LC1,NA,CJP single bevel groove and fillet,NA,double,regular,137.5,NA,137.5,NA,10,fillet,3,3,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM7,1.13,1.52,short,intermediate,"Stratan, A. (2003). “Studiul comportarii cladirilor multietajate cu cadre metalice duale amplasate in zone seismice.” Ph.D. thesis, Polytechnical University of Timisoara, Timisoara",https://dspace.upt.ro/jspui/handle/123456789/4730?mode=full,45.74625778,21.22706413,,,,,
98,Stratan & Dubina,2003,LH7-c2,IPE240,Europe,hot-rolled,S235,S235,235,235,360,360,205000,205000,268,337.8,341,340.75,401.9,426.7,432.0,432.0,NR,NR,1.45,1.45,1.2,1.2,1.531914894,1.531914894,1.499626866,1.263173475,240,6.2,120,9.8,NA,15,NR,NR,NR,NR,NA,190.4,NR,48.28541324,1176,1366.48,3911.621653,NR,NR,NR,20637.08536,366645.3334,335759.648,NR,NR,NR,middle,TF2,bolted,NA,NA,600,LC1,NA,CJP single bevel groove and fillet,NA,double,regular,137.5,NA,137.5,NA,10,fillet,3,3,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM7,1.10,1.54,short,intermediate,"Stratan, A. (2003). “Studiul comportarii cladirilor multietajate cu cadre metalice duale amplasate in zone seismice.” Ph.D. thesis, Polytechnical University of Timisoara, Timisoara",https://dspace.upt.ro/jspui/handle/123456789/4730?mode=full,45.74625778,21.22706413,,,,,
99,Stratan & Dubina,2003,LL7-m,IPE240,Europe,hot-rolled,S235,S235,235,235,360,360,205000,205000,268,337.8,341,340.75,401.9,426.7,432.0,432.0,NR,NR,1.45,1.45,1.2,1.2,1.531914894,1.531914894,1.499626866,1.263173475,240,6.2,120,9.8,NA,15,NR,NR,NR,NR,NA,190.4,NR,48.28541324,1176,1366.48,3911.621653,NR,NR,NR,20637.08536,366645.3334,335759.648,NR,NR,NR,middle,TF2,bolted,NA,NA,600,LC1,NA,CJP single bevel groove and fillet,NA,double,regular,275,NA,275,NA,10,fillet,1,1,NA,NA,NA,NA,NA,NA,NA,Monotonic,NA,NA,FM7,1.09,1.46,short,intermediate,"Stratan, A. (2003). “Studiul comportarii cladirilor multietajate cu cadre metalice duale amplasate in zone seismice.” Ph.D. thesis, Polytechnical University of Timisoara, Timisoara",https://dspace.upt.ro/jspui/handle/123456789/4730?mode=full,45.74625778,21.22706413,,,,,
100,Stratan & Dubina,2003,LL7-c1,IPE240,Europe,hot-rolled,S235,S235,235,235,360,360,205000,205000,268,337.8,341,340.75,401.9,426.7,432.0,432.0,NR,NR,1.45,1.45,1.2,1.2,1.531914894,1.531914894,1.499626866,1.263173475,240,6.2,120,9.8,NA,15,NR,NR,NR,NR,NA,190.4,NR,48.28541324,1176,1366.48,3911.621653,NR,NR,NR,20637.08536,366645.3334,335759.648,NR,NR,NR,middle,TF2,bolted,NA,NA,600,LC1,NA,CJP single bevel groove and fillet,NA,double,regular,275,NA,275,NA,10,fillet,1,1,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM7,1.10,1.54,short,intermediate,"Stratan, A. (2003). “Studiul comportarii cladirilor multietajate cu cadre metalice duale amplasate in zone seismice.” Ph.D. thesis, Polytechnical University of Timisoara, Timisoara",https://dspace.upt.ro/jspui/handle/123456789/4730?mode=full,45.74625778,21.22706413,,,,,
101,Stratan & Dubina,2003,LL7-c2,IPE240,Europe,hot-rolled,S235,S235,235,235,360,360,205000,205000,268,337.8,341,340.75,401.9,426.7,432.0,432.0,NR,NR,1.45,1.45,1.2,1.2,1.531914894,1.531914894,1.499626866,1.263173475,240,6.2,120,9.8,NA,15,NR,NR,NR,NR,NA,190.4,NR,48.28541324,1176,1366.48,3911.621653,NR,NR,NR,20637.08536,366645.3334,335759.648,NR,NR,NR,middle,TF2,bolted,NA,NA,600,LC1,NA,CJP single bevel groove and fillet,NA,double,regular,275,NA,275,NA,10,fillet,1,1,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM7,1.08,1.52,short,intermediate,"Stratan, A. (2003). “Studiul comportarii cladirilor multietajate cu cadre metalice duale amplasate in zone seismice.” Ph.D. thesis, Polytechnical University of Timisoara, Timisoara",https://dspace.upt.ro/jspui/handle/123456789/4730?mode=full,45.74625778,21.22706413,,,,,
102,Liu et al.,2017,RSL-1,210x130x8x10,China,built-up,Q345GJ,Q345GJ,345,345,470,470,205000,205000,366,362,NA,NA,517,513,NA,NA,NR,NR,NA,NA,NA,NA,1.362318841,1.362318841,1.412568306,1.417127072,210,8,130,10,NA,NA,NR,NR,NR,NR,NA,190,NR,NA,1300,1520,4120,NR,NR,NR,0,332200,332200,NR,NR,NR,middle,TF1,bolted,NA,NA,400,LC2,NA,CJP double bevel groove,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM10,1.49,1.47,short,short,"Liu, X.-G., Fan, J.-S., Liu, Y.-F., Yue, Q.-R., and Nie, J.-G. (2017). “Experimental research of replaceable Q345GJ steel shear links considering cyclic buckling and plastic overstrength.” Journal of Constructional Steel Research, Vol. 134, pp. 160–179",https://www.sciencedirect.com/science/article/pii/S0143974X16304692,40.0022905,116.320963,,,,,
103,Liu et al.,2017,RSL-2,210x100x6x10,China,built-up,Q345GJ,Q345GJ,345,345,470,470,205000,205000,366,354,NA,NA,517,507,NA,NA,NR,NR,NA,NA,NA,NA,1.362318841,1.362318841,1.412568306,1.43220339,210,6,100,10,NA,NA,NR,NR,NR,NR,NA,190,NR,NA,1000,1140,3140,NR,NR,NR,0,254150,254150,NR,NR,NR,middle,TF1,bolted,NA,NA,400,LC2,NA,CJP double bevel groove,fillet,double,regular,200,NA,200,NA,6,fillet,1,1,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM3,1.50,1.48,short,short,"Liu, X.-G., Fan, J.-S., Liu, Y.-F., Yue, Q.-R., and Nie, J.-G. (2017). “Experimental research of replaceable Q345GJ steel shear links considering cyclic buckling and plastic overstrength.” Journal of Constructional Steel Research, Vol. 134, pp. 160–179",https://www.sciencedirect.com/science/article/pii/S0143974X16304692,40.0022905,116.320963,,,,,
104,Liu et al.,2017,RSL-3,210x160x10x10,China,built-up,Q345GJ,Q345GJ,345,345,470,470,205000,205000,366,366,NA,NA,517,517,NA,NA,NR,NR,NA,NA,NA,NA,1.362318841,1.362318841,1.412568306,1.412568306,210,10,160,10,NA,NA,NR,NR,NR,NR,NA,190,NR,NA,1600,1900,5100,NR,NR,NR,0,410250,410250,NR,NR,NR,middle,TF1,bolted,NA,NA,400,LC2,NA,CJP double bevel groove,fillet,double,regular,200,NA,200,NA,6,fillet,1,1,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,"FM6, FM11",1.61,1.59,short,short,"Liu, X.-G., Fan, J.-S., Liu, Y.-F., Yue, Q.-R., and Nie, J.-G. (2017). “Experimental research of replaceable Q345GJ steel shear links considering cyclic buckling and plastic overstrength.” Journal of Constructional Steel Research, Vol. 134, pp. 160–179",https://www.sciencedirect.com/science/article/pii/S0143974X16304692,40.0022905,116.320963,,,,,
105,Liu et al.,2017,RSL-4,210x130x8x10,China,built-up,Q345GJ,Q345GJ,345,345,470,470,205000,205000,366,362,NA,NA,517,513,NA,NA,NR,NR,NA,NA,NA,NA,1.362318841,1.362318841,1.412568306,1.417127072,210,8,130,10,NA,NA,NR,NR,NR,NR,NA,190,NR,NA,1300,1520,4120,NR,NR,NR,0,332200,332200,NR,NR,NR,middle,TF1,bolted,NA,NA,400,LC2,NA,CJP double bevel groove,fillet,double,regular,200,NA,200,NA,3,fillet,1,1,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM6,1.54,1.52,short,short,"Liu, X.-G., Fan, J.-S., Liu, Y.-F., Yue, Q.-R., and Nie, J.-G. (2017). “Experimental research of replaceable Q345GJ steel shear links considering cyclic buckling and plastic overstrength.” Journal of Constructional Steel Research, Vol. 134, pp. 160–179",https://www.sciencedirect.com/science/article/pii/S0143974X16304692,40.0022905,116.320963,,,,,
106,Liu et al.,2017,RSL-5,210x130x6x10,China,built-up,Q345GJ,Q345GJ,345,345,470,470,205000,205000,366,354,NA,NA,517,507,NA,NA,NR,NR,NA,NA,NA,NA,1.362318841,1.362318841,1.412568306,1.43220339,210,6,130,10,NA,NA,NR,NR,NR,NR,NA,190,NR,NA,1300,1140,3740,NR,NR,NR,0,314150,314150,NR,NR,NR,middle,TF1,bolted,NA,NA,400,LC2,NA,CJP double bevel groove,fillet,double,regular,200,NA,200,NA,4,fillet,1,1,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM3,1.54,1.52,short,short,"Liu, X.-G., Fan, J.-S., Liu, Y.-F., Yue, Q.-R., and Nie, J.-G. (2017). “Experimental research of replaceable Q345GJ steel shear links considering cyclic buckling and plastic overstrength.” Journal of Constructional Steel Research, Vol. 134, pp. 160–179",https://www.sciencedirect.com/science/article/pii/S0143974X16304692,40.0022905,116.320963,,,,,
107,Liu et al.,2017,RSL-6-1,210x130x8x10,China,built-up,Q345GJ,Q345GJ,345,345,470,470,205000,205000,366,362,NA,NA,517,513,NA,NA,NR,NR,NA,NA,NA,NA,1.362318841,1.362318841,1.412568306,1.417127072,210,8,130,10,NA,NA,NR,NR,NR,NR,NA,190,NR,NA,1300,1520,4120,NR,NR,NR,0,332200,332200,NR,NR,NR,middle,TF1,bolted,NA,NA,400,LC2,NA,CJP double bevel groove,fillet,double,regular,200,NA,200,NA,6,fillet,1,1,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM6,1.53,1.51,short,short,"Liu, X.-G., Fan, J.-S., Liu, Y.-F., Yue, Q.-R., and Nie, J.-G. (2017). “Experimental research of replaceable Q345GJ steel shear links considering cyclic buckling and plastic overstrength.” Journal of Constructional Steel Research, Vol. 134, pp. 160–179",https://www.sciencedirect.com/science/article/pii/S0143974X16304692,40.0022905,116.320963,,,,,
108,Liu et al.,2017,RSL-6-2,210x130x8x10,China,built-up,Q345GJ,Q345GJ,345,345,470,470,205000,205000,366,362,NA,NA,517,513,NA,NA,NR,NR,NA,NA,NA,NA,1.362318841,1.362318841,1.412568306,1.417127072,210,8,130,10,NA,NA,NR,NR,NR,NR,NA,190,NR,NA,1300,1520,4120,NR,NR,NR,0,332200,332200,NR,NR,NR,middle,TF1,bolted,NA,NA,400,LC2,NA,CJP double bevel groove,fillet,double,regular,200,NA,200,NA,6,fillet,1,1,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM3,1.64,1.62,short,short,"Liu, X.-G., Fan, J.-S., Liu, Y.-F., Yue, Q.-R., and Nie, J.-G. (2017). “Experimental research of replaceable Q345GJ steel shear links considering cyclic buckling and plastic overstrength.” Journal of Constructional Steel Research, Vol. 134, pp. 160–179",https://www.sciencedirect.com/science/article/pii/S0143974X16304692,40.0022905,116.320963,,,,,
109,Liu et al.,2017,RSL-6-3,210x130x8x10,China,built-up,Q345GJ,Q345GJ,345,345,470,470,205000,205000,366,362,NA,NA,517,513,NA,NA,NR,NR,NA,NA,NA,NA,1.362318841,1.362318841,1.412568306,1.417127072,210,8,130,10,NA,NA,NR,NR,NR,NR,NA,190,NR,NA,1300,1520,4120,NR,NR,NR,0,332200,332200,NR,NR,NR,middle,TF1,bolted,NA,NA,400,LC2,NA,CJP double bevel groove,fillet,double,regular,200,NA,200,NA,6,fillet,1,1,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM3,1.56,1.54,short,short,"Liu, X.-G., Fan, J.-S., Liu, Y.-F., Yue, Q.-R., and Nie, J.-G. (2017). “Experimental research of replaceable Q345GJ steel shear links considering cyclic buckling and plastic overstrength.” Journal of Constructional Steel Research, Vol. 134, pp. 160–179",https://www.sciencedirect.com/science/article/pii/S0143974X16304692,40.0022905,116.320963,,,,,
110,Liu et al.,2017,RSL-7,210x130x8x10,China,built-up,Q345GJ,Q345GJ,345,345,470,470,205000,205000,366,362,NA,NA,517,513,NA,NA,NR,NR,NA,NA,NA,NA,1.362318841,1.362318841,1.412568306,1.417127072,210,8,130,10,NA,NA,NR,NR,NR,NR,NA,190,NR,NA,1300,1520,4120,NR,NR,NR,0,332200,332200,NR,NR,NR,middle,TF1,bolted,NA,NA,400,LC2,NA,CJP double bevel groove,fillet,double,regular,133,NA,133,NA,6,fillet,2,2,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM3,1.63,1.61,short,short,"Liu, X.-G., Fan, J.-S., Liu, Y.-F., Yue, Q.-R., and Nie, J.-G. (2017). “Experimental research of replaceable Q345GJ steel shear links considering cyclic buckling and plastic overstrength.” Journal of Constructional Steel Research, Vol. 134, pp. 160–179",https://www.sciencedirect.com/science/article/pii/S0143974X16304692,40.0022905,116.320963,,,,,
111,Liu et al.,2017,RSL-8,210x115x8x10,China,built-up,Q345GJ,Q345GJ,345,345,470,470,205000,205000,366,362,NA,NA,517,513,NA,NA,NR,NR,NA,NA,NA,NA,1.362318841,1.362318841,1.412568306,1.417127072,210,8,115,10,NA,NA,NR,NR,NR,NR,NA,190,NR,NA,1150,1520,3820,NR,NR,NR,0,302200,302200,NR,NR,NR,middle,TF1,bolted,NA,NA,400,LC2,NA,CJP double bevel groove,fillet,double,regular,200,NA,200,NA,6,fillet,1,1,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM3,1.59,1.57,short,short,"Liu, X.-G., Fan, J.-S., Liu, Y.-F., Yue, Q.-R., and Nie, J.-G. (2017). “Experimental research of replaceable Q345GJ steel shear links considering cyclic buckling and plastic overstrength.” Journal of Constructional Steel Research, Vol. 134, pp. 160–179",https://www.sciencedirect.com/science/article/pii/S0143974X16304692,40.0022905,116.320963,,,,,
112,Liu et al.,2017,RSL-9,210x105x8x10,China,built-up,Q345GJ,Q345GJ,345,345,470,470,205000,205000,366,362,NA,NA,517,513,NA,NA,NR,NR,NA,NA,NA,NA,1.362318841,1.362318841,1.412568306,1.417127072,210,8,105,10,NA,NA,NR,NR,NR,NR,NA,190,NR,NA,1050,1520,3620,NR,NR,NR,0,282200,282200,NR,NR,NR,middle,TF1,bolted,NA,NA,400,LC2,NA,CJP double bevel groove,fillet,double,regular,200,NA,200,NA,6,fillet,1,1,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM6,1.60,2.01,short,intermediate,"Liu, X.-G., Fan, J.-S., Liu, Y.-F., Yue, Q.-R., and Nie, J.-G. (2017). “Experimental research of replaceable Q345GJ steel shear links considering cyclic buckling and plastic overstrength.” Journal of Constructional Steel Research, Vol. 134, pp. 160–179",https://www.sciencedirect.com/science/article/pii/S0143974X16304692,40.0022905,116.320963,,,,,
